Name	Key	Frames	X	Y	Size
{1f384}	[445]	1	0.953125	0.09375	0.015625
{1f385-1f3fb}	[446]	1	0.96875	0.09375	0.015625
{1f385-1f3fc}	[447]	1	0.984375	0.09375	0.015625
{1f385-1f3fd}	[448]	1	0	0.109375	0.015625
{1f385-1f3fe}	[449]	1	0.015625	0.109375	0.015625
{1f385-1f3ff}	[450]	1	0.03125	0.109375	0.015625
{1f385}	[451]	1	0.046875	0.109375	0.015625
{1f386}	[452]	1	0.0625	0.109375	0.015625
{1f387}	[453]	1	0.078125	0.109375	0.015625
{1f388}	[454]	1	0.09375	0.109375	0.015625
{1f389}	[455]	1	0.109375	0.109375	0.015625
{1f38a}	[456]	1	0.125	0.109375	0.015625
{1f38b}	[457]	1	0.140625	0.109375	0.015625
{1f38c}	[458]	1	0.15625	0.109375	0.015625
{1f38d}	[459]	1	0.171875	0.109375	0.015625
{1f38e}	[460]	1	0.1875	0.109375	0.015625
{1f38f}	[461]	1	0.203125	0.109375	0.015625
{1f390}	[462]	1	0.21875	0.109375	0.015625
{1f391}	[463]	1	0.234375	0.109375	0.015625
{1f392}	[464]	1	0.25	0.109375	0.015625
{1f393}	[465]	1	0.265625	0.109375	0.015625
{1f396}	[466]	1	0.28125	0.109375	0.015625
{1f397}	[467]	1	0.296875	0.109375	0.015625
{1f399}	[468]	1	0.3125	0.109375	0.015625
{1f39a}	[469]	1	0.328125	0.109375	0.015625
{1f39b}	[470]	1	0.34375	0.109375	0.015625
{1f39e}	[471]	1	0.359375	0.109375	0.015625
{1f39f}	[472]	1	0.375	0.109375	0.015625
{1f3a0}	[473]	1	0.390625	0.109375	0.015625
{1f3a1}	[474]	1	0.40625	0.109375	0.015625
{1f3a2}	[475]	1	0.421875	0.109375	0.015625
{1f3a3}	[476]	1	0.4375	0.109375	0.015625
{1f3a4}	[477]	1	0.453125	0.109375	0.015625
{1f3a5}	[478]	1	0.46875	0.109375	0.015625
{1f3a6}	[479]	1	0.484375	0.109375	0.015625
{1f3a7}	[480]	1	0.5	0.109375	0.015625
{1f3a8}	[481]	1	0.515625	0.109375	0.015625
{1f3a9}	[482]	1	0.53125	0.109375	0.015625
{1f3aa}	[483]	1	0.546875	0.109375	0.015625
{1f3ab}	[484]	1	0.5625	0.109375	0.015625
{1f3ac}	[485]	1	0.578125	0.109375	0.015625
{1f3ad}	[486]	1	0.59375	0.109375	0.015625
{1f3ae}	[487]	1	0.609375	0.109375	0.015625
{1f3af}	[488]	1	0.625	0.109375	0.015625
{1f3b0}	[489]	1	0.640625	0.109375	0.015625
{1f3b1}	[490]	1	0.65625	0.109375	0.015625
{1f3b2}	[491]	1	0.671875	0.109375	0.015625
{1f3b3}	[492]	1	0.6875	0.109375	0.015625
{1f3b4}	[493]	1	0.703125	0.109375	0.015625
{1f3b5}	[494]	1	0.71875	0.109375	0.015625
{1f3b6}	[495]	1	0.734375	0.109375	0.015625
{1f3b7}	[496]	1	0.75	0.109375	0.015625
{1f3b8}	[497]	1	0.765625	0.109375	0.015625
{1f3b9}	[498]	1	0.78125	0.109375	0.015625
{1f3ba}	[499]	1	0.796875	0.109375	0.015625
{1f3bb}	[500]	1	0.8125	0.109375	0.015625
{1f3bc}	[501]	1	0.828125	0.109375	0.015625
{1f3bd}	[502]	1	0.84375	0.109375	0.015625
{1f3be}	[503]	1	0.859375	0.109375	0.015625
{1f3bf}	[504]	1	0.875	0.109375	0.015625
{1f3c0}	[505]	1	0.890625	0.109375	0.015625
{1f3c1}	[506]	1	0.90625	0.109375	0.015625
{1f3c2-1f3fb}	[507]	1	0.921875	0.109375	0.015625
{1f3c2-1f3fc}	[508]	1	0.9375	0.109375	0.015625
{1f3c2-1f3fd}	[509]	1	0.953125	0.109375	0.015625
{1f3c2-1f3fe}	[510]	1	0.96875	0.109375	0.015625
{1f3c2-1f3ff}	[511]	1	0.984375	0.109375	0.015625
{1f3c2}	[512]	1	0	0.125	0.015625
{1f3c3-1f3fb}	[513]	1	0.015625	0.125	0.015625
{1f3c3-1f3fc}	[514]	1	0.03125	0.125	0.015625
{1f3c3-1f3fd}	[515]	1	0.046875	0.125	0.015625
{1f3c3-1f3fe}	[516]	1	0.0625	0.125	0.015625
{1f3c3-1f3ff}	[517]	1	0.078125	0.125	0.015625
{1f3c3}	[518]	1	0.09375	0.125	0.015625
{1f3c4-1f3fb}	[519]	1	0.109375	0.125	0.015625
{1f3c4-1f3fc}	[520]	1	0.125	0.125	0.015625
{1f3c4-1f3fd}	[521]	1	0.140625	0.125	0.015625
{1f3c4-1f3fe}	[522]	1	0.15625	0.125	0.015625
{1f3c4-1f3ff}	[523]	1	0.171875	0.125	0.015625
{1f3c4}	[524]	1	0.1875	0.125	0.015625
{1f3c5}	[525]	1	0.203125	0.125	0.015625
{1f3c6}	[526]	1	0.21875	0.125	0.015625
{1f3c7-1f3fb}	[527]	1	0.234375	0.125	0.015625
{1f3c7-1f3fc}	[528]	1	0.25	0.125	0.015625
{1f3c7-1f3fd}	[529]	1	0.265625	0.125	0.015625
{1f3c7-1f3fe}	[530]	1	0.28125	0.125	0.015625
{1f3c7-1f3ff}	[531]	1	0.296875	0.125	0.015625
{1f3c7}	[532]	1	0.3125	0.125	0.015625
{1f3c8}	[533]	1	0.328125	0.125	0.015625
{1f3c9}	[534]	1	0.34375	0.125	0.015625
{1f3ca-1f3fb}	[535]	1	0.359375	0.125	0.015625
{1f3ca-1f3fc}	[536]	1	0.375	0.125	0.015625
{1f3ca-1f3fd}	[537]	1	0.390625	0.125	0.015625
{1f3ca-1f3fe}	[538]	1	0.40625	0.125	0.015625
{1f3ca-1f3ff}	[539]	1	0.421875	0.125	0.015625
{1f3ca}	[540]	1	0.4375	0.125	0.015625
{1f3cb-1f3fb}	[541]	1	0.453125	0.125	0.015625
{1f3cb-1f3fc}	[542]	1	0.46875	0.125	0.015625
{1f3cb-1f3fd}	[543]	1	0.484375	0.125	0.015625
{1f3cb-1f3fe}	[544]	1	0.5	0.125	0.015625
{1f3cb-1f3ff}	[545]	1	0.515625	0.125	0.015625
{1f3cb}	[546]	1	0.53125	0.125	0.015625
{1f3cc}	[547]	1	0.546875	0.125	0.015625
{1f3cd}	[548]	1	0.5625	0.125	0.015625
{1f3ce}	[549]	1	0.578125	0.125	0.015625
{1f3cf}	[550]	1	0.59375	0.125	0.015625
{1f3d0}	[551]	1	0.609375	0.125	0.015625
{1f3d1}	[552]	1	0.625	0.125	0.015625
{1f3d2}	[553]	1	0.640625	0.125	0.015625
{1f3d3}	[554]	1	0.65625	0.125	0.015625
{1f3d4}	[555]	1	0.671875	0.125	0.015625
{1f3d5}	[556]	1	0.6875	0.125	0.015625
{1f3d6}	[557]	1	0.703125	0.125	0.015625
{1f3d7}	[558]	1	0.71875	0.125	0.015625
{1f3d8}	[559]	1	0.734375	0.125	0.015625
{1f3d9}	[560]	1	0.75	0.125	0.015625
{1f3da}	[561]	1	0.765625	0.125	0.015625
{1f3db}	[562]	1	0.78125	0.125	0.015625
{1f3dc}	[563]	1	0.796875	0.125	0.015625
{1f3dd}	[564]	1	0.8125	0.125	0.015625
{1f3de}	[565]	1	0.828125	0.125	0.015625
{1f3df}	[566]	1	0.84375	0.125	0.015625
{1f3e0}	[567]	1	0.859375	0.125	0.015625
{1f3e1}	[568]	1	0.875	0.125	0.015625
{1f3e2}	[569]	1	0.890625	0.125	0.015625
{1f3e3}	[570]	1	0.90625	0.125	0.015625
{1f3e4}	[571]	1	0.921875	0.125	0.015625
{1f3e5}	[572]	1	0.9375	0.125	0.015625
{1f3e6}	[573]	1	0.953125	0.125	0.015625
{1f3e7}	[574]	1	0.96875	0.125	0.015625
{1f3e8}	[575]	1	0.984375	0.125	0.015625
{1f3e9}	[576]	1	0	0.140625	0.015625
{1f3ea}	[577]	1	0.015625	0.140625	0.015625
{1f3eb}	[578]	1	0.03125	0.140625	0.015625
{1f3ec}	[579]	1	0.046875	0.140625	0.015625
{1f3ed}	[580]	1	0.0625	0.140625	0.015625
{1f3ee}	[581]	1	0.078125	0.140625	0.015625
{1f3ef}	[582]	1	0.09375	0.140625	0.015625
{1f3f0}	[583]	1	0.109375	0.140625	0.015625
{1f3f3}	[584]	1	0.125	0.140625	0.015625
{1f3f4}	[585]	1	0.140625	0.140625	0.015625
{1f3f5}	[586]	1	0.15625	0.140625	0.015625
{1f3f7}	[587]	1	0.171875	0.140625	0.015625
{1f3f8}	[588]	1	0.1875	0.140625	0.015625
{1f3f9}	[589]	1	0.203125	0.140625	0.015625
{1f3fa}	[590]	1	0.21875	0.140625	0.015625
{1f3fb}	[591]	1	0.234375	0.140625	0.015625
{1f3fc}	[592]	1	0.25	0.140625	0.015625
{1f3fd}	[593]	1	0.265625	0.140625	0.015625
{1f3fe}	[594]	1	0.28125	0.140625	0.015625
{1f3ff}	[595]	1	0.296875	0.140625	0.015625
{1f400}	[596]	1	0.3125	0.140625	0.015625
{1f401}	[597]	1	0.328125	0.140625	0.015625
{1f402}	[598]	1	0.34375	0.140625	0.015625
{1f403}	[599]	1	0.359375	0.140625	0.015625
{1f404}	[600]	1	0.375	0.140625	0.015625
{1f405}	[601]	1	0.390625	0.140625	0.015625
{1f406}	[602]	1	0.40625	0.140625	0.015625
{1f407}	[603]	1	0.421875	0.140625	0.015625
{1f408}	[604]	1	0.4375	0.140625	0.015625
{1f409}	[605]	1	0.453125	0.140625	0.015625
{1f40a}	[606]	1	0.46875	0.140625	0.015625
{1f40b}	[607]	1	0.484375	0.140625	0.015625
{1f40c}	[608]	1	0.5	0.140625	0.015625
{1f40d}	[609]	1	0.515625	0.140625	0.015625
{1f40e}	[610]	1	0.53125	0.140625	0.015625
{1f40f}	[611]	1	0.546875	0.140625	0.015625
{1f410}	[612]	1	0.5625	0.140625	0.015625
{1f411}	[613]	1	0.578125	0.140625	0.015625
{1f412}	[614]	1	0.59375	0.140625	0.015625
{1f413}	[615]	1	0.609375	0.140625	0.015625
{1f414}	[616]	1	0.625	0.140625	0.015625
{1f415}	[617]	1	0.640625	0.140625	0.015625
{1f416}	[618]	1	0.65625	0.140625	0.015625
{1f417}	[619]	1	0.671875	0.140625	0.015625
{1f418}	[620]	1	0.6875	0.140625	0.015625
{1f419}	[621]	1	0.703125	0.140625	0.015625
{1f41a}	[622]	1	0.71875	0.140625	0.015625
{1f41b}	[623]	1	0.734375	0.140625	0.015625
{1f41c}	[624]	1	0.75	0.140625	0.015625
{1f41d}	[625]	1	0.765625	0.140625	0.015625
{1f41e}	[626]	1	0.78125	0.140625	0.015625
{1f41f}	[627]	1	0.796875	0.140625	0.015625
{1f420}	[628]	1	0.8125	0.140625	0.015625
{1f421}	[629]	1	0.828125	0.140625	0.015625
{1f422}	[630]	1	0.84375	0.140625	0.015625
{1f423}	[631]	1	0.859375	0.140625	0.015625
{1f424}	[632]	1	0.875	0.140625	0.015625
{1f425}	[633]	1	0.890625	0.140625	0.015625
{1f426}	[634]	1	0.90625	0.140625	0.015625
{1f427}	[635]	1	0.921875	0.140625	0.015625
{1f428}	[636]	1	0.9375	0.140625	0.015625
{1f429}	[637]	1	0.953125	0.140625	0.015625
{1f42a}	[638]	1	0.96875	0.140625	0.015625
{1f42b}	[639]	1	0.984375	0.140625	0.015625
{1f42c}	[640]	1	0	0.15625	0.015625
{1f42d}	[641]	1	0.015625	0.15625	0.015625
{1f42e}	[642]	1	0.03125	0.15625	0.015625
{1f42f}	[643]	1	0.046875	0.15625	0.015625
{1f430}	[644]	1	0.0625	0.15625	0.015625
{1f431}	[645]	1	0.078125	0.15625	0.015625
{1f432}	[646]	1	0.09375	0.15625	0.015625
{1f433}	[647]	1	0.109375	0.15625	0.015625
{1f434}	[648]	1	0.125	0.15625	0.015625
{1f435}	[649]	1	0.140625	0.15625	0.015625
{1f436}	[650]	1	0.15625	0.15625	0.015625
{1f437}	[651]	1	0.171875	0.15625	0.015625
{1f438}	[652]	1	0.1875	0.15625	0.015625
{1f439}	[653]	1	0.203125	0.15625	0.015625
{1f43a}	[654]	1	0.21875	0.15625	0.015625
{1f43b}	[655]	1	0.234375	0.15625	0.015625
{1f43c}	[656]	1	0.25	0.15625	0.015625
{1f43d}	[657]	1	0.265625	0.15625	0.015625
{1f43e}	[658]	1	0.28125	0.15625	0.015625
{1f43f}	[659]	1	0.296875	0.15625	0.015625
{1f440}	[660]	1	0.3125	0.15625	0.015625
{1f441-200d-1f5e8}	[661]	1	0.328125	0.15625	0.015625
{1f441}	[662]	1	0.34375	0.15625	0.015625
{1f442-1f3fb}	[663]	1	0.359375	0.15625	0.015625
{1f442-1f3fc}	[664]	1	0.375	0.15625	0.015625
{1f442-1f3fd}	[665]	1	0.390625	0.15625	0.015625
{1f442-1f3fe}	[666]	1	0.40625	0.15625	0.015625
{1f442-1f3ff}	[667]	1	0.421875	0.15625	0.015625
{1f442}	[668]	1	0.4375	0.15625	0.015625
{1f443-1f3fb}	[669]	1	0.453125	0.15625	0.015625
{1f443-1f3fc}	[670]	1	0.46875	0.15625	0.015625
{1f443-1f3fd}	[671]	1	0.484375	0.15625	0.015625
{1f443-1f3fe}	[672]	1	0.5	0.15625	0.015625
{1f443-1f3ff}	[673]	1	0.515625	0.15625	0.015625
{1f443}	[674]	1	0.53125	0.15625	0.015625
{1f444}	[675]	1	0.546875	0.15625	0.015625
{1f445}	[676]	1	0.5625	0.15625	0.015625
{1f446-1f3fb}	[677]	1	0.578125	0.15625	0.015625
{1f446-1f3fc}	[678]	1	0.59375	0.15625	0.015625
{1f446-1f3fd}	[679]	1	0.609375	0.15625	0.015625
{1f446-1f3fe}	[680]	1	0.625	0.15625	0.015625
{1f446-1f3ff}	[681]	1	0.640625	0.15625	0.015625
{1f446}	[682]	1	0.65625	0.15625	0.015625
{1f447-1f3fb}	[683]	1	0.671875	0.15625	0.015625
{1f447-1f3fc}	[684]	1	0.6875	0.15625	0.015625
{1f447-1f3fd}	[685]	1	0.703125	0.15625	0.015625
{1f447-1f3fe}	[686]	1	0.71875	0.15625	0.015625
{1f447-1f3ff}	[687]	1	0.734375	0.15625	0.015625
{1f447}	[688]	1	0.75	0.15625	0.015625
{1f448-1f3fb}	[689]	1	0.765625	0.15625	0.015625
{1f448-1f3fc}	[690]	1	0.78125	0.15625	0.015625
{1f448-1f3fd}	[691]	1	0.796875	0.15625	0.015625
{1f448-1f3fe}	[692]	1	0.8125	0.15625	0.015625
{1f448-1f3ff}	[693]	1	0.828125	0.15625	0.015625
{1f448}	[694]	1	0.84375	0.15625	0.015625
{1f449-1f3fb}	[695]	1	0.859375	0.15625	0.015625
{1f449-1f3fc}	[696]	1	0.875	0.15625	0.015625
{1f449-1f3fd}	[697]	1	0.890625	0.15625	0.015625
{1f449-1f3fe}	[698]	1	0.90625	0.15625	0.015625
{1f449-1f3ff}	[699]	1	0.921875	0.15625	0.015625
{1f449}	[700]	1	0.9375	0.15625	0.015625
{1f44a-1f3fb}	[701]	1	0.953125	0.15625	0.015625
{1f44a-1f3fc}	[702]	1	0.96875	0.15625	0.015625
{1f44a-1f3fd}	[703]	1	0.984375	0.15625	0.015625
{1f44a-1f3fe}	[704]	1	0	0.171875	0.015625
{1f44a-1f3ff}	[705]	1	0.015625	0.171875	0.015625
{1f44a}	[706]	1	0.03125	0.171875	0.015625
{1f44b-1f3fb}	[707]	1	0.046875	0.171875	0.015625
{1f44b-1f3fc}	[708]	1	0.0625	0.171875	0.015625
{1f44b-1f3fd}	[709]	1	0.078125	0.171875	0.015625
{1f44b-1f3fe}	[710]	1	0.09375	0.171875	0.015625
{1f44b-1f3ff}	[711]	1	0.109375	0.171875	0.015625
{1f44b}	[712]	1	0.125	0.171875	0.015625
{1f44c-1f3fb}	[713]	1	0.140625	0.171875	0.015625
{1f44c-1f3fc}	[714]	1	0.15625	0.171875	0.015625
{1f44c-1f3fd}	[715]	1	0.171875	0.171875	0.015625
{1f44c-1f3fe}	[716]	1	0.1875	0.171875	0.015625
{1f44c-1f3ff}	[717]	1	0.203125	0.171875	0.015625
{1f44c}	[718]	1	0.21875	0.171875	0.015625
{1f44d-1f3fb}	[719]	1	0.234375	0.171875	0.015625
{1f44d-1f3fc}	[720]	1	0.25	0.171875	0.015625
{1f44d-1f3fd}	[721]	1	0.265625	0.171875	0.015625
{1f44d-1f3fe}	[722]	1	0.28125	0.171875	0.015625
{1f44d-1f3ff}	[723]	1	0.296875	0.171875	0.015625
{1f44d}	[724]	1	0.3125	0.171875	0.015625
{1f44e-1f3fb}	[725]	1	0.328125	0.171875	0.015625
{1f44e-1f3fc}	[726]	1	0.34375	0.171875	0.015625
{1f44e-1f3fd}	[727]	1	0.359375	0.171875	0.015625
{1f44e-1f3fe}	[728]	1	0.375	0.171875	0.015625
{1f44e-1f3ff}	[729]	1	0.390625	0.171875	0.015625
{1f44e}	[730]	1	0.40625	0.171875	0.015625
{1f44f-1f3fb}	[731]	1	0.421875	0.171875	0.015625
{1f44f-1f3fc}	[732]	1	0.4375	0.171875	0.015625
{1f44f-1f3fd}	[733]	1	0.453125	0.171875	0.015625
{1f44f-1f3fe}	[734]	1	0.46875	0.171875	0.015625
{1f44f-1f3ff}	[735]	1	0.484375	0.171875	0.015625
{1f44f}	[736]	1	0.5	0.171875	0.015625
{1f450-1f3fb}	[737]	1	0.515625	0.171875	0.015625
{1f450-1f3fc}	[738]	1	0.53125	0.171875	0.015625
{1f450-1f3fd}	[739]	1	0.546875	0.171875	0.015625
{1f450-1f3fe}	[740]	1	0.5625	0.171875	0.015625
{1f450-1f3ff}	[741]	1	0.578125	0.171875	0.015625
{1f450}	[742]	1	0.59375	0.171875	0.015625
{1f451}	[743]	1	0.609375	0.171875	0.015625
{1f452}	[744]	1	0.625	0.171875	0.015625
{1f453}	[745]	1	0.640625	0.171875	0.015625
{1f454}	[746]	1	0.65625	0.171875	0.015625
{1f455}	[747]	1	0.671875	0.171875	0.015625
{1f456}	[748]	1	0.6875	0.171875	0.015625
{1f457}	[749]	1	0.703125	0.171875	0.015625
{1f458}	[750]	1	0.71875	0.171875	0.015625
{1f459}	[751]	1	0.734375	0.171875	0.015625
{1f45a}	[752]	1	0.75	0.171875	0.015625
{1f45b}	[753]	1	0.765625	0.171875	0.015625
{1f45c}	[754]	1	0.78125	0.171875	0.015625
{1f45d}	[755]	1	0.796875	0.171875	0.015625
{1f45e}	[756]	1	0.8125	0.171875	0.015625
{1f45f}	[757]	1	0.828125	0.171875	0.015625
{1f460}	[758]	1	0.84375	0.171875	0.015625
{1f461}	[759]	1	0.859375	0.171875	0.015625
{1f462}	[760]	1	0.875	0.171875	0.015625
{1f463}	[761]	1	0.890625	0.171875	0.015625
{1f464}	[762]	1	0.90625	0.171875	0.015625
{1f465}	[763]	1	0.921875	0.171875	0.015625
{1f466-1f3fb}	[764]	1	0.9375	0.171875	0.015625
{1f466-1f3fc}	[765]	1	0.953125	0.171875	0.015625
{1f466-1f3fd}	[766]	1	0.96875	0.171875	0.015625
{1f466-1f3fe}	[767]	1	0.984375	0.171875	0.015625
{1f466-1f3ff}	[768]	1	0	0.1875	0.015625
{1f466}	[769]	1	0.015625	0.1875	0.015625
{1f467-1f3fb}	[770]	1	0.03125	0.1875	0.015625
{1f467-1f3fc}	[771]	1	0.046875	0.1875	0.015625
{1f467-1f3fd}	[772]	1	0.0625	0.1875	0.015625
{1f467-1f3fe}	[773]	1	0.078125	0.1875	0.015625
{1f467-1f3ff}	[774]	1	0.09375	0.1875	0.015625
{1f467}	[775]	1	0.109375	0.1875	0.015625
{1f468-1f3fb}	[776]	1	0.125	0.1875	0.015625
{1f468-1f3fc}	[777]	1	0.140625	0.1875	0.015625
{1f468-1f3fd}	[778]	1	0.15625	0.1875	0.015625
{1f468-1f3fe}	[779]	1	0.171875	0.1875	0.015625
{1f468-1f3ff}	[780]	1	0.1875	0.1875	0.015625
{1f468-200d-1f468-200d-1f466-200d-1f466}	[781]	1	0.203125	0.1875	0.015625
{1f468-200d-1f468-200d-1f466}	[782]	1	0.21875	0.1875	0.015625
{1f468-200d-1f468-200d-1f467-200d-1f466}	[783]	1	0.234375	0.1875	0.015625
{1f468-200d-1f468-200d-1f467-200d-1f467}	[784]	1	0.25	0.1875	0.015625
{1f468-200d-1f468-200d-1f467}	[785]	1	0.265625	0.1875	0.015625
{1f468-200d-1f469-200d-1f466-200d-1f466}	[786]	1	0.28125	0.1875	0.015625
{1f468-200d-1f469-200d-1f466}	[787]	1	0.296875	0.1875	0.015625
{1f468-200d-1f469-200d-1f467-200d-1f466}	[788]	1	0.3125	0.1875	0.015625
{1f468-200d-1f469-200d-1f467-200d-1f467}	[789]	1	0.328125	0.1875	0.015625
{1f468-200d-1f469-200d-1f467}	[790]	1	0.34375	0.1875	0.015625
{1f468-200d-2764-fe0f-200d-1f468}	[791]	1	0.359375	0.1875	0.015625
{1f468-200d-2764-fe0f-200d-1f48b-200d-1f468}	[792]	1	0.375	0.1875	0.015625
{1f468}	[793]	1	0.390625	0.1875	0.015625
{1f469-1f3fb}	[794]	1	0.40625	0.1875	0.015625
{1f469-1f3fc}	[795]	1	0.421875	0.1875	0.015625
{1f469-1f3fd}	[796]	1	0.4375	0.1875	0.015625
{1f469-1f3fe}	[797]	1	0.453125	0.1875	0.015625
{1f469-1f3ff}	[798]	1	0.46875	0.1875	0.015625
{1f469-200d-1f469-200d-1f466-200d-1f466}	[799]	1	0.484375	0.1875	0.015625
{1f469-200d-1f469-200d-1f466}	[800]	1	0.5	0.1875	0.015625
{1f469-200d-1f469-200d-1f467-200d-1f466}	[801]	1	0.515625	0.1875	0.015625
{1f469-200d-1f469-200d-1f467-200d-1f467}	[802]	1	0.53125	0.1875	0.015625
{1f469-200d-1f469-200d-1f467}	[803]	1	0.546875	0.1875	0.015625
{1f469-200d-2764-fe0f-200d-1f468}	[804]	1	0.5625	0.1875	0.015625
{1f469-200d-2764-fe0f-200d-1f469}	[805]	1	0.578125	0.1875	0.015625
{1f469-200d-2764-fe0f-200d-1f48b-200d-1f468}	[806]	1	0.59375	0.1875	0.015625
{1f469-200d-2764-fe0f-200d-1f48b-200d-1f469}	[807]	1	0.609375	0.1875	0.015625
{1f469}	[808]	1	0.625	0.1875	0.015625
{1f46a}	[809]	1	0.640625	0.1875	0.015625
{1f46b}	[810]	1	0.65625	0.1875	0.015625
{1f46c}	[811]	1	0.671875	0.1875	0.015625
{1f46d}	[812]	1	0.6875	0.1875	0.015625
{1f46e-1f3fb}	[813]	1	0.703125	0.1875	0.015625
{1f46e-1f3fc}	[814]	1	0.71875	0.1875	0.015625
{1f46e-1f3fd}	[815]	1	0.734375	0.1875	0.015625
{1f46e-1f3fe}	[816]	1	0.75	0.1875	0.015625
{1f46e-1f3ff}	[817]	1	0.765625	0.1875	0.015625
{1f46e}	[818]	1	0.78125	0.1875	0.015625
{1f46f}	[819]	1	0.796875	0.1875	0.015625
{1f470-1f3fb}	[820]	1	0.8125	0.1875	0.015625
{1f470-1f3fc}	[821]	1	0.828125	0.1875	0.015625
{1f470-1f3fd}	[822]	1	0.84375	0.1875	0.015625
{1f470-1f3fe}	[823]	1	0.859375	0.1875	0.015625
{1f470-1f3ff}	[824]	1	0.875	0.1875	0.015625
{1f470}	[825]	1	0.890625	0.1875	0.015625
{1f471-1f3fb}	[826]	1	0.90625	0.1875	0.015625
{1f471-1f3fc}	[827]	1	0.921875	0.1875	0.015625
{1f471-1f3fd}	[828]	1	0.9375	0.1875	0.015625
{1f471-1f3fe}	[829]	1	0.953125	0.1875	0.015625
{1f471-1f3ff}	[830]	1	0.96875	0.1875	0.015625
{1f471}	[831]	1	0.984375	0.1875	0.015625
{1f472-1f3fb}	[832]	1	0	0.203125	0.015625
{1f472-1f3fc}	[833]	1	0.015625	0.203125	0.015625
{1f472-1f3fd}	[834]	1	0.03125	0.203125	0.015625
{1f472-1f3fe}	[835]	1	0.046875	0.203125	0.015625
{1f472-1f3ff}	[836]	1	0.0625	0.203125	0.015625
{1f472}	[837]	1	0.078125	0.203125	0.015625
{1f473-1f3fb}	[838]	1	0.09375	0.203125	0.015625
{1f473-1f3fc}	[839]	1	0.109375	0.203125	0.015625
{1f473-1f3fd}	[840]	1	0.125	0.203125	0.015625
{1f473-1f3fe}	[841]	1	0.140625	0.203125	0.015625
{1f473-1f3ff}	[842]	1	0.15625	0.203125	0.015625
{1f473}	[843]	1	0.171875	0.203125	0.015625
{1f474-1f3fb}	[844]	1	0.1875	0.203125	0.015625
{1f474-1f3fc}	[845]	1	0.203125	0.203125	0.015625
{1f474-1f3fd}	[846]	1	0.21875	0.203125	0.015625
{1f474-1f3fe}	[847]	1	0.234375	0.203125	0.015625
{1f474-1f3ff}	[848]	1	0.25	0.203125	0.015625
{1f474}	[849]	1	0.265625	0.203125	0.015625
{1f475-1f3fb}	[850]	1	0.28125	0.203125	0.015625
{1f475-1f3fc}	[851]	1	0.296875	0.203125	0.015625
{1f475-1f3fd}	[852]	1	0.3125	0.203125	0.015625
{1f475-1f3fe}	[853]	1	0.328125	0.203125	0.015625
{1f475-1f3ff}	[854]	1	0.34375	0.203125	0.015625
{1f475}	[855]	1	0.359375	0.203125	0.015625
{1f476-1f3fb}	[856]	1	0.375	0.203125	0.015625
{1f476-1f3fc}	[857]	1	0.390625	0.203125	0.015625
{1f476-1f3fd}	[858]	1	0.40625	0.203125	0.015625
{1f476-1f3fe}	[859]	1	0.421875	0.203125	0.015625
{1f476-1f3ff}	[860]	1	0.4375	0.203125	0.015625
{1f476}	[861]	1	0.453125	0.203125	0.015625
{1f477-1f3fb}	[862]	1	0.46875	0.203125	0.015625
{1f477-1f3fc}	[863]	1	0.484375	0.203125	0.015625
{1f477-1f3fd}	[864]	1	0.5	0.203125	0.015625
{1f477-1f3fe}	[865]	1	0.515625	0.203125	0.015625
{1f477-1f3ff}	[866]	1	0.53125	0.203125	0.015625
{1f477}	[867]	1	0.546875	0.203125	0.015625
{1f478-1f3fb}	[868]	1	0.5625	0.203125	0.015625
{1f478-1f3fc}	[869]	1	0.578125	0.203125	0.015625
{1f478-1f3fd}	[870]	1	0.59375	0.203125	0.015625
{1f478-1f3fe}	[871]	1	0.609375	0.203125	0.015625
{1f478-1f3ff}	[872]	1	0.625	0.203125	0.015625
{1f478}	[873]	1	0.640625	0.203125	0.015625
{1f479}	[874]	1	0.65625	0.203125	0.015625
{1f47a}	[875]	1	0.671875	0.203125	0.015625
{1f47b}	[876]	1	0.6875	0.203125	0.015625
{1f47c-1f3fb}	[877]	1	0.703125	0.203125	0.015625
{1f47c-1f3fc}	[878]	1	0.71875	0.203125	0.015625
{1f47c-1f3fd}	[879]	1	0.734375	0.203125	0.015625
{1f47c-1f3fe}	[880]	1	0.75	0.203125	0.015625
{1f47c-1f3ff}	[881]	1	0.765625	0.203125	0.015625
{1f47c}	[882]	1	0.78125	0.203125	0.015625
{1f47d}	[883]	1	0.796875	0.203125	0.015625
{1f47e}	[884]	1	0.8125	0.203125	0.015625
{1f47f}	[885]	1	0.828125	0.203125	0.015625
{1f480}	[886]	1	0.84375	0.203125	0.015625
{1f481-1f3fb}	[887]	1	0.859375	0.203125	0.015625
{1f481-1f3fc}	[888]	1	0.875	0.203125	0.015625
{1f481-1f3fd}	[889]	1	0.890625	0.203125	0.015625
{1f481-1f3fe}	[890]	1	0.90625	0.203125	0.015625
{1f481-1f3ff}	[891]	1	0.921875	0.203125	0.015625
{1f481}	[892]	1	0.9375	0.203125	0.015625
{1f482-1f3fb}	[893]	1	0.953125	0.203125	0.015625
{1f482-1f3fc}	[894]	1	0.96875	0.203125	0.015625
{1f482-1f3fd}	[895]	1	0.984375	0.203125	0.015625
{1f482-1f3fe}	[896]	1	0	0.21875	0.015625
{1f482-1f3ff}	[897]	1	0.015625	0.21875	0.015625
